primitive_instance,display_name,count,time,eval_direct
"/phylanx/__add$0/2$44$32","add(44, 32)",3,634015,1
"/phylanx/__add$1/2$45$32","add(45, 32)",3,376121,1
"/phylanx/__add$10/2$71$30","add(71, 30)",3,58071,1
"/phylanx/__add$2/2$52$38","add(52, 38)",30,3703667,1
"/phylanx/__add$3/2$53$60","add(53, 60)",30,1457394,1
"/phylanx/__add$4/2$54$52","add(54, 52)",30,432380,1
"/phylanx/__add$5/2$55$38","add(55, 38)",30,463720,1
"/phylanx/__add$6/2$64$38","add(64, 38)",300,19256959,1
"/phylanx/__add$7/2$65$60","add(65, 60)",300,4883447,1
"/phylanx/__add$8/2$66$52","add(66, 52)",300,3165427,1
"/phylanx/__add$9/2$67$38","add(67, 38)",300,3528923,1
"/phylanx/__lt$0/2$35$19","lt(35, 19)",4,229253,1
"/phylanx/__lt$1/2$47$27","lt(47, 27)",33,784855,1
"/phylanx/__lt$2/2$59$27","lt(59, 27)",303,5384375,1
"/phylanx/__mul$0/2$10$26","mul(10, 26)",1,213501,-1
"/phylanx/__mul$1/2$44$55","mul(44, 55)",3,99418,1
"/phylanx/__mul$2/2$45$55","mul(45, 55)",3,90143,1
"/phylanx/__ne$0/2$51$40","ne(51, 40)",30,641914,1
"/phylanx/__ne$1/2$63$40","ne(63, 40)",300,4134049,1
"/phylanx/access-argument$0$filepath/0$6$29","access-argument/filepath(6, 29)",1,786,1
"/phylanx/access-argument$1$row_start/0$6$50","access-argument/row_start(6, 50)",1,5048,1
"/phylanx/access-argument$10$num_factors/2$22$51","access-argument/num_factors(22, 51)",1,1023,1
"/phylanx/access-argument$11$num_factors/2$23$34","access-argument/num_factors(23, 34)",1,5097,1
"/phylanx/access-argument$12$num_factors/2$30$49","access-argument/num_factors(30, 49)",1,1247,1
"/phylanx/access-argument$13$num_factors/2$30$62","access-argument/num_factors(30, 62)",1,417,1
"/phylanx/access-argument$14$num_factors/2$31$49","access-argument/num_factors(31, 49)",1,947,1
"/phylanx/access-argument$15$num_factors/2$31$62","access-argument/num_factors(31, 62)",1,397,1
"/phylanx/access-argument$16$num_factors/2$32$47","access-argument/num_factors(32, 47)",1,1027,1
"/phylanx/access-argument$17$num_factors/2$32$60","access-argument/num_factors(32, 60)",1,373,1
"/phylanx/access-argument$18$num_factors/2$33$47","access-argument/num_factors(33, 47)",1,913,1
"/phylanx/access-argument$19$iterations/2$35$23","access-argument/iterations(35, 23)",4,3199,1
"/phylanx/access-argument$2$row_stop/0$6$62","access-argument/row_stop(6, 62)",1,328,1
"/phylanx/access-argument$20$enable_output/2$37$24","access-argument/enable_output(37, 24)",3,2589,1
"/phylanx/access-argument$21$regularization/2$44$55","access-argument/regularization(44, 55)",3,1970,1
"/phylanx/access-argument$22$regularization/2$45$55","access-argument/regularization(45, 55)",3,3169,1
"/phylanx/access-argument$3$col_start/0$7$25","access-argument/col_start(7, 25)",1,752,1
"/phylanx/access-argument$4$col_stop/0$7$37","access-argument/col_stop(7, 37)",1,222,1
"/phylanx/access-argument$5$ratings/2$8$37","access-argument/ratings(8, 37)",1,1811,1
"/phylanx/access-argument$6$ratings/2$9$37","access-argument/ratings(9, 37)",1,1016,1
"/phylanx/access-argument$7$alpha/2$10$26","access-argument/alpha(10, 26)",1,1153,1
"/phylanx/access-argument$8$ratings/2$10$34","access-argument/ratings(10, 34)",1,607,1
"/phylanx/access-argument$9$num_factors/2$21$51","access-argument/num_factors(21, 51)",1,1170,1
"/phylanx/access-function$0$read_x/1$9$5","access-function/read_x(9, 5)",1,395,1
"/phylanx/access-function$1$als_explicit/3$77$5","access-function/als_explicit(77, 5)",1,145,1
"/phylanx/access-variable$0$num_items/2$12$52","access-variable/num_items(12, 52)",1,5144,1
"/phylanx/access-variable$1$num_users/2$13$52","access-variable/num_users(13, 52)",1,3897,1
"/phylanx/access-variable$10$num_items/2$24$34","access-variable/num_items(24, 34)",1,9320,1
"/phylanx/access-variable$11$num_users/2$25$34","access-variable/num_users(25, 34)",1,7993,1
"/phylanx/access-variable$12$k/2$35$19","access-variable/k(35, 19)",4,12805,1
"/phylanx/access-variable$13$k/2$39$56","access-variable/k(39, 56)",0,0,1
"/phylanx/access-variable$14$u/2$39$59","access-variable/u(39, 59)",0,0,1
"/phylanx/access-variable$15$X/2$40$48","access-variable/X(40, 48)",0,0,1
"/phylanx/access-variable$16$Y/2$41$48","access-variable/Y(41, 48)",0,0,1
"/phylanx/access-variable$17$YtY/2$44$27","access-variable/YtY(44, 27)",0,0,1
"/phylanx/access-variable$18$Y/2$44$46","access-variable/Y(44, 46)",3,7157,1
"/phylanx/access-variable$19$Y/2$44$50","access-variable/Y(44, 50)",3,5908,1
"/phylanx/access-variable$2$num_items/2$15$49","access-variable/num_items(15, 49)",1,4467,1
"/phylanx/access-variable$20$I_f/2$44$72","access-variable/I_f(44, 72)",3,6885,1
"/phylanx/access-variable$21$XtX/2$45$27","access-variable/XtX(45, 27)",0,0,1
"/phylanx/access-variable$22$X/2$45$46","access-variable/X(45, 46)",3,7733,1
"/phylanx/access-variable$23$X/2$45$50","access-variable/X(45, 50)",3,5991,1
"/phylanx/access-variable$24$I_f/2$45$72","access-variable/I_f(45, 72)",3,5542,1
"/phylanx/access-variable$25$u/2$47$27","access-variable/u(47, 27)",33,64910,1
"/phylanx/access-variable$26$num_users/2$47$31","access-variable/num_users(47, 31)",33,47388,1
"/phylanx/access-variable$27$conf_u/2$49$35","access-variable/conf_u(49, 35)",0,0,1
"/phylanx/access-variable$28$conf/2$49$53","access-variable/conf(49, 53)",30,51649,1
"/phylanx/access-variable$29$u/2$49$59","access-variable/u(49, 59)",30,48083,1
"/phylanx/access-variable$3$num_items/2$15$60","access-variable/num_items(15, 60)",1,2100,1
"/phylanx/access-variable$30$c_u/2$50$35","access-variable/c_u(50, 35)",0,0,1
"/phylanx/access-variable$31$conf_u/2$50$45","access-variable/conf_u(50, 45)",30,56076,1
"/phylanx/access-variable$32$p_u/2$51$35","access-variable/p_u(51, 35)",0,0,1
"/phylanx/access-variable$33$conf_u/2$51$45","access-variable/conf_u(51, 45)",30,65588,1
"/phylanx/access-variable$34$A/2$52$35","access-variable/A(52, 35)",0,0,1
"/phylanx/access-variable$35$Y/2$52$56","access-variable/Y(52, 56)",30,63197,1
"/phylanx/access-variable$36$c_u/2$52$60","access-variable/c_u(52, 60)",30,43321,1
"/phylanx/access-variable$37$Y/2$52$66","access-variable/Y(52, 66)",30,41131,1
"/phylanx/access-variable$38$YtY/2$52$70","access-variable/YtY(52, 70)",30,39178,1
"/phylanx/access-variable$39$b/2$53$35","access-variable/b(53, 35)",0,0,1
"/phylanx/access-variable$4$num_users/2$16$49","access-variable/num_users(16, 49)",1,3794,1
"/phylanx/access-variable$40$Y/2$53$56","access-variable/Y(53, 56)",30,51890,1
"/phylanx/access-variable$41$c_u/2$53$60","access-variable/c_u(53, 60)",30,40334,1
"/phylanx/access-variable$42$I_i/2$53$66","access-variable/I_i(53, 66)",30,35166,1
"/phylanx/access-variable$43$p_u/2$53$83","access-variable/p_u(53, 83)",30,50392,1
"/phylanx/access-variable$44$u/2$54$49","access-variable/u(54, 49)",30,68342,1
"/phylanx/access-variable$45$u/2$54$52","access-variable/u(54, 52)",30,35276,1
"/phylanx/access-variable$46$X/2$54$41","access-variable/X(54, 41)",0,0,1
"/phylanx/access-variable$47$A/2$54$80","access-variable/A(54, 80)",30,51947,1
"/phylanx/access-variable$48$b/2$54$84","access-variable/b(54, 84)",30,41047,1
"/phylanx/access-variable$49$u/2$55$35","access-variable/u(55, 35)",0,0,1
"/phylanx/access-variable$5$num_users/2$16$60","access-variable/num_users(16, 60)",1,1890,1
"/phylanx/access-variable$50$u/2$55$38","access-variable/u(55, 38)",30,48892,1
"/phylanx/access-variable$51$u/2$58$27","access-variable/u(58, 27)",0,0,1
"/phylanx/access-variable$52$i/2$59$27","access-variable/i(59, 27)",303,376733,1
