primitive_instance,display_name,count,time,eval_direct
"/phylanx/__add$0/2$19$40","add(19, 40)",750,101430372,1
"/phylanx/__add$1/2$21$33","add(21, 33)",750,17284335,1
"/phylanx/__div$0/2$19$33","div(19, 33)",750,108390709,1
"/phylanx/__lt$0/2$15$17","lt(15, 17)",751,10852546,1
"/phylanx/__minus$0/2$19$51","minus(19, 51)",750,73834402,1
"/phylanx/__mul$0/2$20$47","mul(20, 47)",750,39237350,1
"/phylanx/__sub$0/2$20$36","sub(20, 36)",750,49527151,1
"/phylanx/__sub$1/2$20$67","sub(20, 67)",750,13098414,1
"/phylanx/access-argument$0$filepath/0$6$29","access-argument/filepath(6, 29)",1,1057,1
"/phylanx/access-argument$1$row_start/0$7$25","access-argument/row_start(7, 25)",1,2339,1
"/phylanx/access-argument$10$x/2$11$38","access-argument/x(11, 38)",1,1014,1
"/phylanx/access-argument$11$x/2$12$46","access-argument/x(12, 46)",1,1140,1
"/phylanx/access-argument$12$iterations/2$15$24","access-argument/iterations(15, 24)",751,423260,1
"/phylanx/access-argument$13$enable_output/2$17$24","access-argument/enable_output(17, 24)",750,516467,1
"/phylanx/access-argument$14$x/2$19$55","access-argument/x(19, 55)",750,1318587,1
"/phylanx/access-argument$15$alpha/2$20$47","access-argument/alpha(20, 47)",750,398996,1
"/phylanx/access-argument$16$y/2$20$74","access-argument/y(20, 74)",750,194381,1
"/phylanx/access-argument$2$row_stop/0$7$36","access-argument/row_stop(7, 36)",1,207,1
"/phylanx/access-argument$3$col_start/0$8$25","access-argument/col_start(8, 25)",1,276,1
"/phylanx/access-argument$4$col_stop/0$8$36","access-argument/col_stop(8, 36)",1,149,1
"/phylanx/access-argument$5$filepath/1$6$29","access-argument/filepath(6, 29)",1,968,1
"/phylanx/access-argument$6$row_start/1$6$50","access-argument/row_start(6, 50)",1,910,0
"/phylanx/access-argument$7$row_stop/1$6$61","access-argument/row_stop(6, 61)",1,208,1
"/phylanx/access-argument$8$col_stop/1$6$72","access-argument/col_stop(6, 72)",1,1183,1
"/phylanx/access-argument$9$x/2$10$49","access-argument/x(10, 49)",1,1090,1
